Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed
441,15961,2168,24916,17,357,19,28,1,0,1,8,0,-1
442,15968,2169,23597,5,196,8,79,0,4,0,1,0,-1
443,16776,2170,24919,10,588,16,78,0,4,3,19,1,12931
444,17619,2171,24913,18,502,20,22,0,0,3,12,0,-1
445,17616,2172,24918,8,242,12,31,0,4,1,6,1,4250
446,17614,2173,23600,22,556,16,54,1,4,3,6,0,-1
447,17612,2174,23599,24,567,13,35,0,5,1,4,1,2632
448,16771,2175,24911,4,571,20,64,0,4,3,16,1,5815
449,15096,2176,24909,21,253,3,30,0,1,1,15,1,8928
450,16777,2177,23602,5,117,16,69,1,4,3,13,0,-1
451,15964,2178,23608,5,118,11,42,0,6,3,16,0,-1
452,15961,2179,23604,3,551,8,68,1,2,0,11,1,13163
453,17622,2180,24921,13,388,15,55,0,4,3,3,1,3722
454,17619,2181,23605,17,192,4,70,0,3,1,13,1,2635
455,17618,2182,24924,8,292,4,68,0,6,1,14,1,6826
456,17626,2183,24915,10,569,2,56,0,0,1,7,0,-1
457,17630,2280,24914,21,421,19,62,1,3,1,18,1,12154
458,17612,2281,24923,17,283,0,62,1,6,0,6,1,578
459,17626,2282,24929,21,398,4,44,0,6,1,19,0,-1
460,15958,2283,26198,24,284,3,58,1,0,1,7,1,15202
461,17627,2284,24925,13,281,9,27,1,0,1,19,0,-1
462,17618,2285,24917,13,561,17,73,0,0,1,18,0,-1
463,16777,2286,24928,28,441,3,54,1,0,1,5,1,6832
464,15967,2287,26201,21,161,5,59,0,1,3,17,1,4799
465,18450,2288,24920,5,154,9,27,0,4,1,10,1,3754
466,15964,2289,26202,9,518,0,53,0,5,0,1,1,5310
467,15961,2290,24922,4,208,9,39,1,3,1,13,1,13738
468,16772,2291,24926,5,354,6,67,0,0,1,12,1,15728
469,18453,2292,26199,20,471,0,74,0,3,0,1,1,15685
470,16772,2293,26203,7,576,18,72,0,5,2,15,0,-1
471,15963,2294,26211,21,462,3,58,1,4,1,16,0,-1
472,15966,2295,26212,12,594,12,76,0,2,1,14,0,-1
473,17620,2296,26208,15,182,14,43,0,3,1,17,1,6276
474,17618,2297,26215,18,426,3,45,1,0,1,6,1,14747
475,17615,2298,24927,0,570,8,28,0,0,0,10,0,-1
476,16768,2299,26205,5,412,16,67,0,1,3,4,0,-1
477,17614,2300,26213,8,201,15,47,1,5,3,9,1,5958
478,18459,2301,26216,17,571,2,77,0,2,1,6,0,-1
479,17625,2302,26200,16,398,17,57,1,5,1,17,1,9985
480,17624,2303,26206,13,471,2,54,0,5,1,17,0,-1
481,16774,2400,26223,2,552,16,39,0,4,3,9,1,1578
482,17614,2401,26204,1,115,10,12,1,6,1,7,1,9559
483,16773,2402,26207,8,296,20,24,0,1,3,11,0,-1
484,18464,2403,26210,24,423,9,17,1,3,1,9,0,-1
485,18457,2404,27508,8,189,18,11,0,4,2,10,0,-1
486,18464,2405,26204,7,380,2,15,1,5,1,17,1,4852
487,18457,2406,26220,5,167,7,48,1,2,1,3,0,-1
488,17620,2407,27514,4,242,4,32,0,6,1,3,1,5346
489,18462,2408,26214,5,366,11,65,1,1,3,11,0,-1
490,19276,2409,27512,17,305,3,21,0,4,1,19,0,-1
491,17621,2410,26209,4,510,17,60,1,5,1,3,1,15203
492,18450,2411,27511,5,528,6,40,0,0,1,9,0,-1
493,16775,2412,26219,1,283,19,54,0,5,1,13,0,-1
494,17617,2413,26217,17,316,20,28,0,2,3,17,1,15248
495,17629,2414,27518,10,288,11,63,0,2,3,19,1,3147
496,19279,2415,26218,15,515,8,21,1,1,0,12,0,-1
497,17629,2416,27519,13,529,20,75,1,2,3,6,1,4799
498,19281,2417,26224,17,444,2,16,0,6,1,7,0,-1
499,18459,2418,26222,2,401,2,31,0,1,1,3,1,6455
500,17613,2419,26221,4,580,0,67,0,3,0,3,1,2726
501,17630,2420,27517,17,408,17,18,1,4,1,19,1,6887
502,17623,2421,27509,2,485,11,59,0,0,3,4,0,-1
503,18458,2422,27526,2,541,1,41,0,0,3,1,0,-1
504,18451,2423,27516,21,522,17,70,0,0,1,19,1,8354
505,19278,2520,27510,18,334,4,62,0,5,1,6,0,-1
506,17617,2521,27532,13,464,10,16,0,1,1,5,1,1484
507,19286,2522,27513,4,402,16,32,0,0,3,2,0,-1
508,20141,2523,27515,10,372,3,10,0,6,1,19,0,-1
509,19287,2524,27522,5,508,0,48,1,5,0,18,0,-1
510,17620,2525,27525,5,210,6,58,1,2,1,4,0,-1
511,19283,2526,27520,16,389,13,26,0,1,1,19,0,-1
512,18463,2527,27528,16,374,14,65,0,6,1,10,1,7318
513,20145,2528,28850,10,597,7,71,0,4,1,11,1,6781
514,20146,2529,27530,19,510,3,62,1,5,1,6,1,14747
515,18456,2530,28849,10,404,3,43,0,5,1,3,1,15733
516,20145,2531,28847,5,454,9,69,1,1,1,10,1,3229
517,19280,2532,27531,11,360,8,12,0,0,0,10,0,-1
518,19282,2533,28848,2,371,10,19,0,4,1,4,0,-1
519,18454,2534,27527,5,520,8,26,0,0,0,1,0,-1
520,18452,2535,27521,4,128,16,66,0,0,3,8,0,-1
521,17628,2536,27524,17,259,15,73,0,2,3,2,1,11632
522,20150,2537,27523,16,131,0,61,0,4,0,5,0,-1
523,17628,2538,27529,15,428,3,64,1,2,1,19,1,4210
524,19281,2539,28853,5,336,20,34,0,5,3,2,1,3183
525,18455,2540,28846,5,369,17,47,0,3,1,2,0,-1
526,19277,2541,28851,8,460,10,11,0,1,1,12,1,2439
527,19280,2542,28856,14,252,19,14,0,0,1,1,0,-1
528,20144,2543,28865,27,137,3,38,0,6,1,9,1,10510
529,19285,2640,28857,8,407,19,43,0,5,1,7,0,-1
530,20142,2641,28862,2,423,13,22,0,6,1,5,0,-1
531,19283,2642,28858,1,395,8,13,1,1,0,2,1,9985
532,18461,2643,28855,28,466,5,33,1,5,3,4,1,5264
533,19280,2644,28859,22,403,10,49,1,3,1,16,1,3118
534,18460,2645,28860,5,129,3,74,1,5,1,8,1,94
535,19282,2646,30169,4,203,20,47,0,6,3,3,0,-1
536,19284,2647,28852,21,564,7,68,0,3,1,4,1,4255
537,20145,2648,28854,13,265,16,26,1,6,3,7,1,7324
538,20155,2649,30171,21,336,11,34,1,0,3,4,0,-1
539,19275,2650,28866,17,273,12,52,1,5,1,3,0,-1
540,20146,2651,30177,20,311,0,59,0,5,0,14,0,-1
541,20966,2652,28864,17,398,3,29,1,2,1,14,1,9415
542,20965,2653,30172,5,186,4,11,1,0,1,5,0,-1
543,20968,2654,30178,1,337,13,78,0,2,1,17,0,-1
544,20964,2655,30175,10,195,14,24,0,5,1,3,1,46
545,19275,2656,30176,7,213,20,31,0,2,3,15,0,-1
546,19280,2657,30170,13,181,2,14,0,5,1,2,0,-1
547,20972,2658,28861,17,536,12,64,1,0,1,9,1,11051
548,20151,2659,28863,4,384,1,73,0,3,3,1,0,-1
549,19287,2660,30180,15,577,1,48,1,6,3,9,0,-1
550,20144,2661,30179,17,418,8,30,1,2,0,13,1,12646
551,20145,2662,30187,17,262,12,61,0,3,1,3,0,-1
552,20968,2663,30168,7,520,16,13,0,1,3,9,1,2955
553,20156,2760,30184,17,377,15,79,0,3,3,9,1,5919
554,20154,2761,30182,21,351,18,36,1,3,2,18,0,-1
555,20973,2762,30173,15,367,13,11,0,1,1,17,1,9984
556,19278,2763,30182,8,316,13,37,1,3,1,13,0,-1
557,20970,2764,30189,18,465,18,43,0,4,2,2,1,3144
558,20152,2765,30181,15,415,15,51,0,2,3,5,1,11679
559,21795,2766,30183,2,290,15,53,0,3,3,7,0,-1
560,21795,2767,30174,18,585,14,71,0,5,1,5,0,-1
561,19287,2768,30186,4,212,19,75,1,1,1,17,0,-1
562,19282,2769,31457,13,342,19,20,1,6,1,17,0,-1
563,20156,2770,30190,10,293,17,61,0,3,1,3,1,1187
564,20141,2771,30188,17,341,14,27,1,3,1,10,0,-1
565,20151,2772,31459,21,458,19,63,0,5,1,11,0,-1
566,20964,2773,31456,4,514,13,48,1,5,1,9,0,-1
567,20142,2774,30185,8,306,20,30,0,4,3,7,0,-1
568,20974,2775,31460,13,176,16,73,0,2,3,18,1,13261
569,19288,2776,31464,17,474,8,67,0,5,0,13,0,-1
570,21798,2777,31462,9,461,1,10,0,3,3,17,1,2634
571,21796,2778,31465,28,495,4,21,0,3,1,18,1,13732
572,20149,2779,30192,2,264,0,75,0,4,0,4,0,-1
573,21803,2780,31458,27,386,20,44,0,1,3,2,0,-1
574,20963,2781,31466,5,280,6,31,0,4,1,9,1,11625
575,20973,2782,30191,1,589,11,13,0,4,3,4,1,1079
576,21798,2783,31470,26,522,8,30,0,2,0,18,1,10467
577,20147,2880,31463,8,224,20,51,0,5,3,11,0,-1
578,20967,2881,31467,17,333,11,27,0,2,3,3,0,-1
579,20143,2882,31473,12,293,15,21,0,4,3,2,0,-1
580,20152,2883,31461,15,154,8,56,0,3,0,13,0,-1
581,20970,2884,32726,2,355,14,72,1,2,1,2,0,-1
582,20149,2885,32732,5,196,19,69,1,6,1,4,1,7847
583,22645,2886,31469,21,377,7,13,1,5,1,4,1,6311
584,20153,2887,32727,17,342,2,22,0,6,1,8,0,-1
585,20148,2888,31468,15,574,6,25,0,3,1,7,0,-1
586,22649,2889,32728,0,264,14,40,0,6,1,4,0,-1
587,22646,2890,31471,4,253,0,16,0,2,0,3,0,-1
588,22650,2891,32731,10,273,2,59,1,4,1,4,1,7991
589,21799,2892,32736,18,299,17,65,0,3,1,2,0,-1
590,21806,2893,31472,10,572,13,53,0,3,1,5,1,1080
591,22651,2894,31474,13,320,11,16,1,0,3,7,1,2636
592,20969,2895,32733,2,500,15,20,0,6,3,14,0,-1
593,20965,2896,32739,2,452,4,65,0,5,1,8,0,-1
594,22645,2897,32729,8,491,20,24,1,0,3,7,0,-1
595,20975,2898,32737,23,515,7,55,0,1,1,11,0,-1
596,22655,2899,32741,2,509,17,11,0,6,1,9,1,5308
597,22650,2900,32730,21,202,14,12,0,1,1,14,1,13162
598,20971,2901,32735,4,337,18,35,0,5,2,16,1,6782
599,20971,2902,32748,2,375,5,70,1,1,3,9,1,658
600,22652,2903,32738,17,527,11,55,0,6,3,17,0,-1
601,22657,3000,32753,10,397,17,41,1,2,1,12,1,3682
602,21804,3001,32752,18,188,10,41,0,2,1,2,1,5699
603,23490,3002,32746,17,287,15,41,0,3,3,6,1,4448
604,23491,3003,32754,10,425,20,46,0,4,3,18,1,11091
605,22651,3004,32745,2,297,18,78,0,3,2,15,0,-1
606,21801,3005,32751,4,459,4,20,0,1,1,5,1,4253
607,21803,3006,32747,5,486,15,15,0,6,3,3,1,2236
608,22654,3007,32744,2,101,2,70,1,6,1,13,0,-1
609,22645,3008,34101,10,313,4,52,1,1,1,16,0,-1
610,20972,3009,32734,17,232,7,38,0,3,1,15,1,3722
611,22656,3010,32750,14,109,2,16,0,2,1,16,0,-1
612,22653,3011,32742,21,514,9,32,0,5,1,6,1,14237
613,22652,3012,32749,23,501,3,29,1,4,1,15,1,14762
614,21801,3013,32743,9,511,8,25,0,5,0,17,1,142
615,22651,3014,32740,17,253,7,46,0,6,1,3,1,4796
616,22653,3015,34109,21,329,6,70,0,1,1,11,1,7316
617,21802,3016,34102,5,120,14,51,1,5,1,13,0,-1
618,21797,3017,34112,5,461,6,42,0,6,1,3,1,14193
619,21800,3018,34113,2,402,3,25,1,5,1,18,0,-1
620,23502,3019,34100,5,400,7,34,0,2,1,9,1,614
621,23493,3020,34098,13,220,11,53,1,1,3,15,0,-1
622,21805,3021,34099,17,489,12,77,0,2,1,11,1,9987
623,21807,3022,34103,3,399,5,48,0,0,3,14,1,9514
624,23495,3023,34107,17,184,15,46,1,0,3,7,0,-1
625,23491,3120,34111,23,374,14,66,0,2,1,15,0,-1
626,23507,3121,34104,0,391,14,47,1,4,1,17,1,2156
627,21804,3122,34117,11,202,18,77,1,4,2,18,1,14706
628,21802,3123,34118,1,187,10,12,1,6,1,12,1,5698
629,23490,3124,34110,13,427,3,59,0,2,1,18,0,-1
630,22644,3125,34106,21,462,17,19,1,4,1,3,1,13680
631,23500,3126,34119,4,296,17,18,0,4,1,3,1,3680
632,22649,3127,35415,5,501,4,25,0,6,1,7,0,-1
633,23497,3128,34116,0,267,4,60,0,3,1,8,1,5345
634,22647,3129,34114,17,182,4,32,0,4,1,2,1,611
635,23508,3130,34105,4,379,17,28,0,3,1,10,1,12100
636,21807,3131,35412,9,455,15,35,0,0,3,2,0,-1
637,23502,3132,34108,14,325,2,49,0,4,1,3,1,5877
638,23504,3133,35414,14,298,4,79,0,6,1,9,0,-1
639,22650,3134,34115,13,470,5,37,0,1,3,11,1,7363
640,22649,3135,35410,5,382,14,77,1,3,1,8,0,-1
641,22658,3136,35422,5,580,8,31,0,3,0,15,0,-1
642,22656,3137,35418,2,354,6,75,0,3,1,5,0,-1
643,24313,3138,35411,21,506,2,72,1,0,1,10,0,-1
644,24320,3139,35416,4,570,3,77,1,6,1,3,1,10513
645,24321,3140,35428,8,129,1,43,0,5,3,13,1,11053
646,23489,3141,35427,8,529,1,37,0,3,3,16,1,2231
647,24319,3142,35424,9,404,4,11,0,5,1,2,1,6827
648,24318,3143,35431,7,221,11,22,0,6,3,4,1,14236
649,23504,3240,35419,24,226,3,28,1,5,1,7,0,-1
650,23496,3241,35429,8,203,10,57,0,6,1,6,1,14637
651,22648,3242,35413,4,431,19,62,1,3,1,9,1,4753
652,24322,3243,35423,1,269,2,56,1,6,1,1,0,-1
653,22656,3244,35417,13,303,16,66,0,1,3,13,0,-1
654,25067,3245,35432,2,564,2,38,1,5,1,18,0,-1
655,24319,3246,36724,12,495,7,30,1,3,1,6,1,4252
656,24319,3247,35420,13,293,16,68,0,1,3,14,1,4610
657,24321,3248,35421,7,497,7,64,1,6,1,3,0,-1
658,23501,3249,36722,12,447,20,40,0,5,3,12,0,-1
659,23492,3250,35426,13,264,11,70,0,5,3,17,1,7844
660,23506,3251,36728,5,379,3,18,0,1,1,15,0,-1
661,23499,3252,36730,13,230,3,10,0,2,1,8,0,-1
662,23498,3253,36725,13,547,10,12,1,0,1,2,0,-1
663,23494,3254,35425,13,544,1,33,0,6,3,10,1,3180
664,24315,3255,35430,10,176,17,22,0,1,1,15,0,-1
665,23491,3256,36734,7,168,17,54,0,5,1,19,1,6272
666,23497,3257,36719,5,371,2,32,0,6,1,3,1,9598
667,23502,3258,36738,4,278,11,71,1,3,3,16,0,-1
668,23490,3259,36732,5,386,20,43,0,1,3,4,1,13777
669,25072,3260,36733,8,447,16,49,1,1,3,1,1,13140
670,22658,3261,36720,17,380,0,54,0,4,0,12,1,9991
671,23492,3262,36736,13,360,18,27,0,5,2,17,0,-1
672,23497,3263,36723,5,172,18,19,1,6,2,8,0,-1
673,23503,3360,36721,21,529,14,51,0,4,1,13,0,-1
674,24316,3361,36741,2,396,13,56,0,5,1,13,0,-1
675,25071,3362,36731,4,134,4,33,0,2,1,18,0,-1
676,23505,3363,36726,13,174,14,22,0,0,1,1,0,-1
677,24321,3364,37935,10,587,8,36,0,5,0,4,0,-1
678,25073,3365,36737,8,527,3,12,0,6,1,14,0,-1
679,24315,3366,36729,11,268,10,26,0,1,1,12,1,8888
680,24313,3367,36727,14,542,16,55,0,6,3,12,0,-1
681,25076,3368,37938,5,538,19,25,0,5,1,18,1,8355
682,23501,3369,36735,25,546,16,66,0,1,3,16,1,3003
683,23500,3370,37936,5,361,11,55,0,3,3,17,1,3722
684,24316,3371,37933,17,489,2,24,0,3,1,5,1,12147
685,59,3372,37934,17,365,4,20,0,4,1,12,0,-1
686,60,3373,36739,5,355,4,50,0,1,1,14,0,-1
687,25068,3374,37932,17,217,14,24,1,6,1,5,0,-1
688,23503,3375,36740,1,422,19,10,0,6,1,16,0,-1
689,24314,3376,37931,17,361,0,62,1,3,0,17,0,-1
690,25070,3377,36740,2,158,12,59,0,2,1,19,0,-1
691,25075,3378,37944,5,458,11,70,1,0,3,1,0,-1
692,58,3379,37939,2,593,16,62,1,6,3,6,0,-1
693,25075,3380,37943,5,359,17,71,1,2,1,8,0,-1
694,25068,3381,37940,21,381,0,32,0,0,0,5,0,-1
695,57,3382,37953,12,453,15,52,0,3,3,15,1,657
696,24317,3383,37946,1,418,5,50,1,5,3,14,1,12694
697,25067,3480,37948,25,347,2,18,0,6,1,10,1,2272
698,65,3481,37947,15,570,8,18,0,1,0,8,1,12738
699,25078,3482,37942,18,574,2,32,1,6,1,17,0,-1
700,61,3483,37945,8,592,9,17,0,3,1,10,0,-1
701,907,3484,37952,1,218,5,76,0,2,3,12,0,-1
702,25069,3485,37937,5,386,4,27,1,1,1,13,0,-1
703,65,3486,37955,28,301,15,28,0,3,3,15,1,10132
704,25071,3487,37941,13,302,19,79,1,3,1,6,1,4254
705,57,3488,37949,5,415,14,55,0,6,1,3,0,-1
706,56,3489,37957,4,148,16,29,0,3,3,17,0,-1
707,24323,3490,39145,25,253,5,69,0,5,3,11,1,6315
708,25072,3491,39139,15,517,12,24,1,1,1,5,1,5819
709,65,3492,37954,24,149,20,48,0,5,3,18,0,-1
710,66,3493,37956,13,544,10,35,1,4,1,15,0,-1
711,908,3494,37951,17,106,18,46,0,0,2,15,1,12645
712,25066,3495,39146,4,599,17,32,1,5,1,3,0,-1
713,917,3496,39150,5,105,20,34,0,0,3,14,0,-1
714,25079,3497,37950,2,186,0,10,0,5,0,16,1,4298
715,25068,3498,39142,0,530,8,41,0,2,0,13,0,-1
716,918,3499,39144,2,593,14,30,1,2,1,3,1,14750
717,62,3500,39140,5,125,13,54,0,3,1,18,0,-1
718,64,3501,39138,17,384,8,77,0,2,0,19,0,-1
719,67,3502,39137,24,420,1,57,1,4,3,1,1,8398
720,917,3503,39141,7,154,13,70,0,4,1,8,0,-1
721,910,3600,39151,4,436,19,11,1,0,1,3,1,14277
722,25074,3601,39148,2,403,0,46,0,3,0,13,1,7366
723,916,3602,39143,16,517,3,47,0,5,1,7,1,15733
724,57,3603,113,20,254,15,21,1,5,3,9,1,8429
725,68,3604,39149,5,333,14,12,1,0,1,10,0,-1
726,1739,3605,112,4,454,7,23,1,3,1,17,0,-1
727,25071,3606,39147,20,401,13,17,0,3,1,11,0,-1
728,57,3607,111,2,206,14,56,0,5,1,9,0,-1
729,25076,3608,39152,4,515,6,42,1,2,1,18,0,-1
730,912,3609,39155,2,546,4,11,0,6,1,3,1,13778
731,910,3610,115,24,560,7,51,1,1,1,10,1,13734
732,64,3611,39154,2,284,1,51,0,0,3,11,1,6831
733,61,3612,39156,2,529,13,33,1,2,1,4,0,-1
734,55,3613,39153,24,453,15,16,1,6,3,11,1,1278
735,914,3614,116,5,337,15,27,1,3,3,2,1,12148
736,910,3615,117,8,436,2,53,1,6,1,14,0,-1
737,63,3616,128,1,433,2,56,0,1,1,8,0,-1
738,25078,3617,114,1,378,0,19,0,4,0,15,0,-1
739,25077,3618,122,0,299,19,73,1,3,1,3,0,-1
740,908,3619,119,2,292,14,22,0,2,1,3,1,1658
741,911,3620,131,2,428,3,78,0,6,1,6,1,8882
742,922,3621,125,1,502,5,62,1,6,3,3,1,10518
743,1743,3622,126,5,392,0,43,1,5,0,9,0,-1
744,1742,3623,127,17,471,16,26,0,0,3,3,0,-1
745,1744,3720,136,2,439,9,43,0,3,1,3,1,9982
746,1749,3721,1422,5,242,9,12,0,5,1,16,1,3232
747,1753,3722,123,8,355,17,22,1,5,1,6,0,-1
748,1747,3723,135,0,317,2,22,0,0,1,19,1,1871
749,1745,3724,120,5,414,19,39,1,2,1,8,0,-1
750,1752,3725,121,15,131,3,59,1,0,1,12,1,8356
751,1740,3726,134,8,193,20,51,1,3,3,13,0,-1
752,1750,3727,124,1,339,1,37,0,1,3,1,0,-1
753,1739,3728,118,8,357,12,20,0,5,1,16,1,14760
754,1743,3729,130,17,173,20,66,0,6,3,8,1,6360
755,61,3730,1426,5,471,9,14,0,4,1,12,1,6782
756,1744,3731,1429,5,204,5,50,0,4,3,7,1,8884
757,1744,3732,1425,13,375,4,51,0,5,1,9,1,612
758,915,3733,1427,14,283,17,67,0,2,1,2,0,-1
759,913,3734,1423,12,146,13,73,0,1,1,11,1,14278
760,1752,3735,129,18,107,15,31,0,2,3,3,0,-1
761,1754,3736,132,7,410,4,15,1,0,1,11,1,1186
762,1746,3737,133,28,267,0,46,0,4,0,6,0,-1
763,920,3738,1424,17,411,11,30,0,5,3,8,0,-1
764,1751,3739,1437,12,503,3,73,0,4,1,5,0,-1
765,909,3740,1431,17,383,11,32,0,0,3,1,0,-1
766,919,3741,1430,25,120,6,68,1,5,1,2,1,1702
767,909,3742,1442,4,129,0,69,0,3,0,5,1,11010
768,2587,3743,1443,4,258,18,43,0,6,2,6,1,610
769,2589,3840,1441,25,182,2,47,0,6,1,16,0,-1
770,1738,3841,1436,20,359,7,17,1,3,1,5,0,-1
771,917,3842,1433,18,435,5,11,1,5,3,17,1,8396
772,916,3843,1434,17,543,19,51,0,3,1,11,1,13684
773,1751,3844,1435,15,552,6,25,0,2,1,10,1,9418
774,3417,3845,1440,5,334,9,34,0,0,1,11,0,-1
775,1748,3846,1428,17,372,11,34,1,1,3,18,1,5784
776,912,3847,1445,3,572,14,78,0,4,1,10,1,10468
777,1743,3848,1438,28,220,9,70,0,1,1,1,1,11574
778,2597,3849,1432,8,108,9,12,0,2,1,17,0,-1
779,2586,3850,1439,5,155,9,15,0,1,1,10,1,11091
780,2598,3851,2741,5,299,11,54,0,1,3,7,0,-1
781,2599,3852,1434,13,405,12,45,0,3,1,6,0,-1
782,2589,3853,2737,5,414,20,11,1,0,3,6,0,-1
783,1745,3854,2744,5,241,6,35,0,3,1,14,0,-1
784,2592,3855,2747,13,479,12,40,0,4,1,14,1,7846
785,922,3856,2735,8,406,6,25,0,4,1,15,0,-1
786,1740,3857,1444,17,432,2,44,0,0,1,5,1,6448
787,1747,3858,2736,25,427,9,52,0,5,1,17,0,-1
788,921,3859,2749,18,260,12,46,1,3,1,18,1,9939
789,3424,3860,2754,24,515,12,25,1,0,1,7,1,2195
790,1741,3861,2751,14,530,0,62,0,6,0,7,1,12647
791,1751,3862,2738,9,480,20,41,0,2,3,5,1,4851
792,1754,3863,2743,18,493,0,63,1,6,0,11,0,-1
793,2593,3960,2745,21,441,9,19,0,0,1,15,0,-1
794,3424,3961,2742,3,133,16,12,0,5,3,12,0,-1
795,2594,3962,2739,5,386,17,77,1,4,1,18,0,-1
796,2597,3963,4025,23,447,13,50,0,1,1,3,0,-1
797,1752,3964,2740,5,254,19,62,1,4,1,7,0,-1
798,1742,3965,2750,14,407,17,42,0,6,1,4,0,-1
799,3426,3966,2753,8,272,18,23,0,3,2,17,0,-1
800,2590,3967,2756,3,232,13,12,0,0,1,5,0,-1
801,3430,3968,2746,17,436,12,57,0,3,1,18,0,-1
802,3422,3969,4028,17,344,14,73,1,0,1,6,1,12649
803,4278,3970,2759,4,381,13,73,1,4,1,3,0,-1
804,1753,3971,4032,17,361,3,52,1,5,1,19,0,-1
805,2591,3972,4031,25,316,13,20,1,1,1,14,0,-1
806,3423,3973,2752,2,438,17,15,1,5,1,14,0,-1
807,2588,3974,2748,17,272,5,14,0,5,3,4,1,184
808,4278,3975,2758,2,546,3,57,1,0,1,2,1,9460
809,3427,3976,4027,24,566,4,53,1,5,1,11,0,-1
810,3428,3977,4037,4,467,8,46,1,1,0,10,1,3186
811,4279,3978,2757,13,525,9,29,0,0,1,5,1,5306
812,1752,3979,2755,17,446,4,43,0,4,1,5,0,-1
813,2592,3980,4026,15,243,7,75,0,6,1,5,0,-1
814,4282,3981,4034,3,303,8,20,0,1,0,17,0,-1
815,2593,3982,4039,18,537,10,60,1,4,1,12,0,-1
816,3422,3983,4024,7,233,8,64,1,1,0,13,0,-1
817,4276,4080,4035,12,234,20,16,0,5,3,5,1,6273
818,3419,4081,4033,8,204,1,67,0,3,3,4,0,-1
819,3422,4082,4045,1,258,16,37,0,4,3,13,1,1916
820,4286,4083,4029,12,470,17,62,0,4,1,16,0,-1
821,4274,4084,5383,8,408,8,76,0,0,0,5,1,5302
822,3421,4085,4043,21,564,9,13,0,0,1,12,0,-1
823,4285,4086,4044,13,340,1,34,0,5,3,8,1,6830
824,2599,4087,4038,13,331,2,65,1,5,1,13,0,-1
825,2592,4088,4041,7,351,3,54,1,5,1,7,0,-1
826,3418,4089,4030,2,204,14,68,0,3,1,4,1,13682
827,5091,4090,5386,3,548,20,18,0,0,3,7,0,-1
828,4276,4091,5385,21,328,5,46,0,1,3,16,0,-1
829,3423,4092,4036,0,263,16,75,1,1,3,6,0,-1
830,4277,4093,5387,9,160,8,19,1,4,0,2,0,-1
831,2595,4094,4040,19,597,18,67,0,2,2,9,1,12651
832,5093,4095,5397,12,315,17,38,0,5,1,4,0,-1
833,3420,4096,4042,17,445,4,14,1,3,1,16,1,7896
834,2596,4097,5400,4,222,5,16,0,6,3,5,1,13781
835,4276,4098,5393,8,433,16,36,0,3,3,13,0,-1
836,4282,4099,5390,20,205,0,52,1,3,0,1,0,-1
837,4281,4100,5384,21,442,0,28,0,5,0,1,1,5818
838,4277,4101,5398,5,599,20,41,0,3,3,11,0,-1
839,5089,4102,5401,13,127,18,66,1,5,2,10,1,2685
840,5092,4103,5396,8,163,10,35,0,2,1,17,0,-1
841,4287,4200,5391,24,167,6,22,1,1,1,1,1,3186
842,3426,4201,5392,28,476,0,63,0,6,0,13,1,659
843,5097,4202,5389,15,134,7,72,0,2,1,9,1,14811
844,4285,4203,5388,4,459,11,52,0,2,3,11,0,-1
845,5095,4204,5399,11,249,5,23,0,6,3,1,1,10512
846,5096,4205,5402,8,408,3,28,0,4,1,10,1,7848
847,3425,4206,6700,10,545,20,36,0,2,3,1,0,-1
848,5100,4207,5394,19,489,16,27,0,4,3,19,0,-1
849,4275,4208,5395,21,119,14,53,1,6,1,5,1,3679
850,3428,4209,6699,4,121,9,36,0,3,1,4,0,-1
851,3429,4210,6703,17,161,8,49,1,3,0,1,1,14766
852,4276,4211,5404,4,190,20,52,0,4,3,16,1,6880
853,4283,4212,6710,2,422,19,13,1,1,1,19,1,7849
854,4288,4213,6704,24,514,0,75,1,1,0,9,1,14240
855,4284,4214,5403,5,225,18,10,0,6,2,10,1,9938
856,5099,4215,6697,17,451,19,38,0,5,1,13,0,-1
857,5087,4216,6696,13,501,13,32,0,0,1,7,1,14759
858,5088,4217,6712,17,318,5,67,1,2,3,6,1,2272
859,5093,4218,6702,2,271,2,72,0,4,1,11,0,-1
860,5090,4219,6707,12,269,13,12,1,3,1,9,1,138
861,4278,4220,6706,19,569,5,45,0,3,3,5,1,7315
862,4280,4221,6698,14,139,4,74,1,6,1,5,1,712
863,5094,4222,6715,17,351,19,15,1,4,1,10,0,-1
864,5093,4223,6714,9,475,16,50,0,0,3,4,1,14666
865,5940,4320,6713,25,330,17,59,0,2,1,6,1,9462
866,5941,4321,6716,1,230,2,66,0,4,1,5,1,12202
867,5937,4322,6711,21,139,16,71,0,0,3,7,1,14534
868,5091,4323,6701,17,545,19,22,0,3,1,4,1,12693
869,6757,4324,6708,13,411,17,57,1,3,1,14,0,-1
870,5941,4325,6705,23,528,6,65,0,0,1,9,1,8984
871,5945,4326,6709,15,507,10,59,0,2,1,12,0,-1
872,5093,4327,7993,2,548,11,60,0,5,3,12,0,-1
873,5096,4328,6721,17,466,16,76,0,4,3,11,0,-1
874,4281,4329,7997,3,157,16,58,1,6,3,15,0,-1
875,5097,4330,8001,18,368,18,72,1,5,2,8,0,-1
876,5943,4331,7996,4,370,12,65,1,3,1,10,0,-1
877,5936,4332,7995,17,259,18,75,0,1,2,6,0,-1
